GeneID	variants
CGI_10016957	2
CGI_10016959	1
CGI_10016960	1
CGI_10016961	1
CGI_10016962	1
CGI_10016964	1
CGI_10016965	3
CGI_10016970	1
CGI_10016971	1
CGI_10016972	2
CGI_10016973	3
CGI_10016975	2
CGI_10016977	1
CGI_10016978	2
CGI_10016979	1
CGI_10016981	2
CGI_10016982	2
CGI_10016984	3
CGI_10016985	1
CGI_10016988	3
CGI_10016989	1
CGI_10016990	4
CGI_10016991	1
CGI_10016992	3
CGI_10016997	1
CGI_10016998	2
CGI_10016999	3
CGI_10017002	4
CGI_10017003	1
CGI_10017004	1
CGI_10017005	1
CGI_10017006	1
CGI_10017007	1
CGI_10017009	3
CGI_10017010	1
CGI_10017011	1
CGI_10017012	2
CGI_10017013	2
CGI_10017014	1
CGI_10017015	5
CGI_10017016	2
CGI_10017017	2
CGI_10017018	1
CGI_10017019	1
CGI_10017021	2
CGI_10017022	2
CGI_10017023	1
CGI_10017024	2
CGI_10017025	1
CGI_10017027	2
CGI_10017028	1
CGI_10017029	1
CGI_10017030	1
CGI_10017032	1
CGI_10017033	1
CGI_10017036	6
CGI_10017041	2
CGI_10017042	3
CGI_10017043	7
CGI_10017045	1
CGI_10017054	2
CGI_10017055	1
CGI_10017057	1
CGI_10017058	1
CGI_10017060	5
CGI_10017061	10
CGI_10017062	4
CGI_10017063	4
CGI_10017064	1
CGI_10017066	4
CGI_10017067	1
CGI_10017068	1
CGI_10017069	1
CGI_10017070	2
CGI_10017071	1
CGI_10017072	2
CGI_10017073	1
CGI_10017074	1
CGI_10017078	1
CGI_10017079	1
CGI_10017080	1
CGI_10017081	1
CGI_10017082	1
CGI_10017084	1
CGI_10017086	1
CGI_10017087	1
CGI_10017088	1
CGI_10017089	1
CGI_10017090	4
CGI_10017092	1
CGI_10017093	1
CGI_10017094	5
CGI_10017095	1
CGI_10017096	1
CGI_10017097	2
CGI_10017098	1
CGI_10017099	5
CGI_10017100	2
CGI_10017101	1
CGI_10017102	1
CGI_10017103	2
CGI_10017105	2
CGI_10017108	3
CGI_10017109	9
CGI_10017110	1
CGI_10017114	11
CGI_10017116	1
CGI_10017117	1
CGI_10017118	1
CGI_10017119	1
CGI_10017120	5
CGI_10017122	1
CGI_10017123	1
CGI_10017124	1
CGI_10017125	4
CGI_10017126	1
CGI_10017127	2
CGI_10017128	1
CGI_10017131	1
CGI_10017133	1
CGI_10017134	2
CGI_10017135	1
CGI_10017136	1
CGI_10017138	19
CGI_10017141	3
CGI_10017142	1
CGI_10017143	2
CGI_10017144	2
CGI_10017145	3
CGI_10017146	3
CGI_10017147	1
CGI_10017148	2
CGI_10017149	2
CGI_10017150	1
CGI_10017151	1
CGI_10017152	1
CGI_10017153	1
CGI_10017156	1
CGI_10017158	8
CGI_10017159	1
CGI_10017161	3
CGI_10017163	1
CGI_10017164	1
CGI_10017166	2
CGI_10017167	1
CGI_10017168	1
CGI_10017169	2
CGI_10017170	7
CGI_10017171	1
CGI_10017172	2
CGI_10017173	1
CGI_10017174	1
CGI_10017176	2
CGI_10017177	11
CGI_10017178	7
CGI_10017179	1
CGI_10017180	1
CGI_10017181	1
CGI_10017182	1
CGI_10017184	1
CGI_10017185	1
CGI_10017186	3
CGI_10017187	6
CGI_10017188	1
CGI_10017189	1
CGI_10017190	2
CGI_10017191	1
CGI_10017193	1
CGI_10017194	3
CGI_10017195	1
CGI_10017196	1
CGI_10017198	6
CGI_10017199	1
CGI_10017200	1
CGI_10017201	1
CGI_10017205	1
CGI_10017206	1
CGI_10017207	1
CGI_10017208	1
CGI_10017209	1
CGI_10017210	1
CGI_10017212	1
CGI_10017213	1
CGI_10017215	7
CGI_10017216	2
CGI_10017217	1
CGI_10017218	2
CGI_10017220	3
CGI_10017221	2
CGI_10017222	1
CGI_10017223	1
CGI_10017224	2
CGI_10017225	1
CGI_10017226	1
CGI_10017227	1
CGI_10017228	2
CGI_10017229	1
CGI_10017233	1
CGI_10017240	1
CGI_10017246	1
CGI_10017247	1
CGI_10017248	2
CGI_10017250	1
CGI_10017251	5
CGI_10017252	1
CGI_10017253	1
CGI_10017254	1
CGI_10017255	5
CGI_10017256	1
CGI_10017257	1
CGI_10017259	1
CGI_10017262	2
CGI_10017264	2
CGI_10017265	1
CGI_10017268	6
CGI_10017270	1
CGI_10017272	3
CGI_10017273	1
CGI_10017274	2
CGI_10017275	2
CGI_10017276	1
CGI_10017278	1
CGI_10017279	3
CGI_10017280	2
CGI_10017281	3
CGI_10017282	1
CGI_10017284	2
CGI_10017285	1
CGI_10017287	3
CGI_10017289	3
CGI_10017291	1
CGI_10017293	2
CGI_10017298	1
CGI_10017299	1
CGI_10017301	1
CGI_10017306	1
CGI_10017307	1
CGI_10017308	3
CGI_10017309	1
CGI_10017310	1
CGI_10017311	1
CGI_10017314	1
CGI_10017315	1
CGI_10017316	1
CGI_10017318	42
CGI_10017319	13
CGI_10017321	1
CGI_10017323	1
CGI_10017326	1
CGI_10017327	1
CGI_10017329	1
CGI_10017330	1
CGI_10017331	1
CGI_10017333	1
CGI_10017334	3
CGI_10017335	2
CGI_10017336	1
CGI_10017337	2
CGI_10017338	1
CGI_10017341	1
CGI_10017343	2
CGI_10017344	1
CGI_10017347	1
CGI_10017349	2
CGI_10017351	1
CGI_10017352	6
CGI_10017354	1
CGI_10017355	1
CGI_10017356	5
CGI_10017360	1
CGI_10017361	1
CGI_10017362	2
CGI_10017367	7
CGI_10017368	7
CGI_10017370	1
CGI_10017371	1
CGI_10017375	4
CGI_10017376	1
CGI_10017377	1
CGI_10017379	1
CGI_10017381	5
CGI_10017382	1
CGI_10017389	2
CGI_10017392	2
CGI_10017394	1
CGI_10017395	2
CGI_10017396	3
CGI_10017398	1
CGI_10017399	1
CGI_10017400	1
CGI_10017401	3
CGI_10017402	1
CGI_10017403	2
CGI_10017404	1
CGI_10017405	1
CGI_10017406	2
CGI_10017412	1
CGI_10017413	4
CGI_10017418	1
CGI_10017419	1
CGI_10017431	5
CGI_10017437	4
CGI_10017438	1
CGI_10017439	2
CGI_10017440	1
CGI_10017441	1
CGI_10017442	1
CGI_10017443	4
CGI_10017444	3
CGI_10017446	1
CGI_10017448	1
CGI_10017449	1
CGI_10017450	1
CGI_10017451	1
CGI_10017452	1
CGI_10017454	2
CGI_10017455	1
CGI_10017457	1
CGI_10017458	4
CGI_10017459	5
CGI_10017460	1
CGI_10017461	4
CGI_10017462	1
CGI_10017465	2
CGI_10017466	2
CGI_10017467	1
CGI_10017469	1
CGI_10017470	1
CGI_10017471	1
CGI_10017472	1
CGI_10017473	2
CGI_10017474	3
CGI_10017475	1
CGI_10017476	1
CGI_10017477	1
CGI_10017478	1
CGI_10017482	1
CGI_10017484	2
CGI_10017485	1
CGI_10017486	1
CGI_10017487	1
CGI_10017491	1
CGI_10017494	1
CGI_10017495	2
CGI_10017496	2
CGI_10017498	1
CGI_10017500	2
CGI_10017501	2
CGI_10017503	4
CGI_10017504	1
CGI_10017506	1
CGI_10017507	1
CGI_10017508	2
CGI_10017509	5
CGI_10017511	1
CGI_10017512	1
CGI_10017514	2
CGI_10017515	3
CGI_10017517	1
CGI_10017521	2
CGI_10017522	1
CGI_10017524	2
CGI_10017525	1
CGI_10017526	2
CGI_10017528	2
CGI_10017529	1
CGI_10017530	1
CGI_10017531	1
CGI_10017532	2
CGI_10017533	2
CGI_10017534	7
CGI_10017535	1
CGI_10017538	2
CGI_10017539	4
CGI_10017543	2
CGI_10017544	1
CGI_10017545	1
CGI_10017546	1
CGI_10017547	1
CGI_10017548	3
CGI_10017549	1
CGI_10017552	2
CGI_10017553	1
CGI_10017555	6
CGI_10017557	6
CGI_10017558	1
CGI_10017559	1
CGI_10017563	7
CGI_10017564	1
CGI_10017565	1
CGI_10017566	1
CGI_10017570	1
CGI_10017571	24
CGI_10017572	11
CGI_10017573	1
CGI_10017574	1
CGI_10017578	1
CGI_10017581	1
CGI_10017582	6
CGI_10017583	2
CGI_10017584	1
CGI_10017585	3
CGI_10017586	3
CGI_10017588	3
CGI_10017589	1
CGI_10017591	1
CGI_10017592	3
CGI_10017593	1
CGI_10017595	3
CGI_10017597	1
CGI_10017598	1
CGI_10017599	1
CGI_10017600	1
CGI_10017601	1
CGI_10017602	1
CGI_10017604	2
CGI_10017605	3
CGI_10017607	2
CGI_10017610	4
CGI_10017611	3
CGI_10017612	1
CGI_10017613	1
CGI_10017614	1
CGI_10017615	1
CGI_10017616	1
CGI_10017617	1
CGI_10017618	5
CGI_10017619	3
CGI_10017620	1
CGI_10017621	4
CGI_10017622	1
CGI_10017623	1
CGI_10017624	1
CGI_10017630	3
CGI_10017631	4
CGI_10017632	3
CGI_10017633	1
CGI_10017634	1
CGI_10017635	2
CGI_10017636	1
CGI_10017637	1
CGI_10017640	9
CGI_10017641	4
CGI_10017642	1
CGI_10017643	1
CGI_10017647	1
CGI_10017648	1
CGI_10017651	1
CGI_10017654	1
CGI_10017655	1
CGI_10017656	2
CGI_10017659	2
CGI_10017660	1
CGI_10017661	1
CGI_10017663	1
CGI_10017664	1
CGI_10017667	3
CGI_10017668	1
CGI_10017672	14
CGI_10017674	1
CGI_10017676	5
CGI_10017688	11
CGI_10017693	1
CGI_10017694	2
CGI_10017695	2
CGI_10017696	1
CGI_10017697	1
CGI_10017698	1
CGI_10017701	1
CGI_10017702	3
CGI_10017703	1
CGI_10017704	1
CGI_10017705	1
CGI_10017706	1
CGI_10017707	2
CGI_10017709	1
CGI_10017710	3
CGI_10017711	3
CGI_10017713	1
CGI_10017714	3
CGI_10017715	1
CGI_10017716	1
CGI_10017717	1
CGI_10017718	1
CGI_10017719	1
CGI_10017720	1
CGI_10017721	2
CGI_10017722	1
CGI_10017723	1
CGI_10017724	1
CGI_10017726	2
CGI_10017727	1
CGI_10017728	1
CGI_10017729	1
CGI_10017730	1
CGI_10017731	1
CGI_10017732	2
CGI_10017733	1
CGI_10017734	1
CGI_10017735	1
CGI_10017736	1
CGI_10017737	1
CGI_10017738	1
CGI_10017739	1
CGI_10017740	1
CGI_10017741	1
CGI_10017742	1
CGI_10017743	1
CGI_10017744	4
CGI_10017745	2
CGI_10017746	1
CGI_10017747	2
CGI_10017748	2
CGI_10017749	1
CGI_10017751	1
CGI_10017752	1
CGI_10017758	1
CGI_10017759	1
CGI_10017760	1
CGI_10017761	1
CGI_10017763	1
CGI_10017764	1
CGI_10017765	2
CGI_10017766	1
CGI_10017767	9
CGI_10017770	2
CGI_10017772	2
CGI_10017773	9
CGI_10017774	1
CGI_10017775	8
CGI_10017776	11
CGI_10017778	1
CGI_10017779	1
CGI_10017781	2
CGI_10017783	3
CGI_10017784	1
CGI_10017786	2
CGI_10017788	2
CGI_10017789	3
CGI_10017792	1
CGI_10017793	1
CGI_10017794	1
CGI_10017795	2
CGI_10017797	2
CGI_10017798	1
CGI_10017799	6
CGI_10017805	4
CGI_10017806	1
CGI_10017807	1
CGI_10017809	1
CGI_10017811	1
CGI_10017812	1
CGI_10017813	9
CGI_10017815	1
CGI_10017816	1
CGI_10017817	1
CGI_10017818	1
CGI_10017819	1
CGI_10017822	1
CGI_10017823	2
CGI_10017824	1
CGI_10017826	16
CGI_10017827	8
CGI_10017828	2
CGI_10017829	12
CGI_10017830	3
CGI_10017831	3
CGI_10017832	1
CGI_10017833	1
CGI_10017834	1
CGI_10017835	1
CGI_10017838	2
CGI_10017839	2
CGI_10017840	1
CGI_10017841	1
CGI_10017842	1
CGI_10017845	3
CGI_10017854	1
CGI_10017855	1
CGI_10017858	2
CGI_10017859	1
CGI_10017860	1
CGI_10017861	1
CGI_10017862	2
CGI_10017863	2
CGI_10017864	2
CGI_10017865	1
CGI_10017867	2
CGI_10017868	2
CGI_10017869	1
CGI_10017870	1
CGI_10017871	2
CGI_10017873	2
CGI_10017874	1
CGI_10017875	1
CGI_10017876	1
CGI_10017881	4
CGI_10017882	1
CGI_10017883	2
CGI_10017884	2
CGI_10017885	1
CGI_10017886	2
CGI_10017887	1
CGI_10017888	1
CGI_10017889	2
CGI_10017890	2
CGI_10017892	1
CGI_10017895	1
CGI_10017902	5
CGI_10017903	1
CGI_10017904	1
CGI_10017905	1
CGI_10017906	5
CGI_10017911	1
CGI_10017912	1
CGI_10017914	1
CGI_10017916	1
CGI_10017917	5
CGI_10017918	1
CGI_10017921	5
CGI_10017922	1
CGI_10017923	5
CGI_10017924	1
CGI_10017926	2
CGI_10017927	1
CGI_10017928	2
CGI_10017929	1
CGI_10017930	1
CGI_10017931	1
CGI_10017936	1
CGI_10017939	1
CGI_10017940	1
CGI_10017941	1
CGI_10017942	2
CGI_10017943	1
CGI_10017944	1
CGI_10017945	2
CGI_10017947	2
CGI_10017949	3
CGI_10017950	1
CGI_10017951	1
CGI_10017953	2
CGI_10017954	2
CGI_10017955	1
CGI_10017957	1
CGI_10017958	1
CGI_10017964	1
CGI_10017966	5
CGI_10017967	1
CGI_10017968	1
CGI_10017969	2
CGI_10017970	1
CGI_10017971	1
CGI_10017973	1
CGI_10017974	1
CGI_10017976	1
CGI_10017977	1
CGI_10017980	1
CGI_10017981	1
CGI_10017982	20
CGI_10017983	1
CGI_10017984	1
CGI_10017985	3
CGI_10017986	1
CGI_10017987	2
CGI_10017993	1
CGI_10017994	7
CGI_10017996	2
CGI_10017998	9
CGI_10017999	2
CGI_10018000	4
CGI_10018002	9
CGI_10018003	1
CGI_10018004	3
CGI_10018006	2
CGI_10018007	1
CGI_10018008	1
CGI_10018009	2
CGI_10018010	12
CGI_10018011	1
CGI_10018014	1
CGI_10018015	1
CGI_10018016	1
CGI_10018017	1
CGI_10018019	2
CGI_10018020	4
CGI_10018021	1
CGI_10018022	2
CGI_10018023	3
CGI_10018025	1
CGI_10018026	1
CGI_10018027	1
CGI_10018032	1
CGI_10018037	1
CGI_10018038	1
CGI_10018040	2
CGI_10018042	2
CGI_10018043	2
CGI_10018044	1
CGI_10018045	5
CGI_10018046	1
CGI_10018047	1
CGI_10018048	1
CGI_10018049	1
CGI_10018051	1
CGI_10018052	1
CGI_10018053	1
CGI_10018055	1
CGI_10018057	3
CGI_10018058	2
CGI_10018059	1
CGI_10018061	1
CGI_10018062	1
CGI_10018063	1
CGI_10018064	1
CGI_10018067	4
CGI_10018069	3
CGI_10018070	1
CGI_10018071	1
CGI_10018072	4
CGI_10018073	1
CGI_10018074	1
CGI_10018075	1
CGI_10018076	2
CGI_10018077	1
CGI_10018078	2
CGI_10018082	1
CGI_10018083	1
CGI_10018085	3
CGI_10018087	14
CGI_10018088	1
CGI_10018089	3
CGI_10018090	4
CGI_10018092	1
CGI_10018093	1
CGI_10018094	7
CGI_10018095	1
CGI_10018096	10
CGI_10018097	3
CGI_10018100	4
CGI_10018105	3
CGI_10018106	1
CGI_10018107	1
CGI_10018109	4
CGI_10018110	1
CGI_10018112	1
CGI_10018114	1
CGI_10018115	1
CGI_10018116	1
CGI_10018117	1
CGI_10018118	1
CGI_10018119	1
CGI_10018120	3
CGI_10018121	4
CGI_10018124	1
CGI_10018125	1
CGI_10018127	1
CGI_10018128	1
CGI_10018129	1
CGI_10018130	1
CGI_10018132	1
CGI_10018133	1
CGI_10018134	1
CGI_10018135	1
CGI_10018136	1
CGI_10018137	2
CGI_10018139	3
CGI_10018141	1
CGI_10018142	1
CGI_10018143	1
CGI_10018144	2
CGI_10018145	3
CGI_10018146	4
CGI_10018148	1
CGI_10018151	2
CGI_10018152	1
CGI_10018153	1
CGI_10018154	1
CGI_10018155	1
CGI_10018156	1
CGI_10018157	1
CGI_10018161	1
CGI_10018162	29
CGI_10018164	1
CGI_10018165	1
CGI_10018166	1
CGI_10018167	7
CGI_10018168	1
CGI_10018169	2
CGI_10018170	1
CGI_10018171	1
CGI_10018172	4
CGI_10018173	1
CGI_10018174	3
CGI_10018176	4
CGI_10018179	3
CGI_10018181	1
CGI_10018182	2
CGI_10018183	1
CGI_10018188	1
CGI_10018190	2
CGI_10018191	5
CGI_10018192	1
CGI_10018193	1
CGI_10018194	1
CGI_10018195	2
CGI_10018197	2
CGI_10018198	1
CGI_10018201	1
CGI_10018207	1
CGI_10018209	1
CGI_10018212	1
CGI_10018213	3
CGI_10018216	2
CGI_10018217	1
CGI_10018218	2
CGI_10018219	2
CGI_10018220	2
CGI_10018221	1
CGI_10018222	2
CGI_10018226	7
CGI_10018227	3
CGI_10018228	6
CGI_10018229	1
CGI_10018231	2
CGI_10018232	1
CGI_10018233	1
CGI_10018234	1
CGI_10018235	4
CGI_10018238	1
CGI_10018239	1
CGI_10018250	2
CGI_10018251	2
CGI_10018252	2
CGI_10018253	1
CGI_10018256	13
CGI_10018258	3
CGI_10018260	2
CGI_10018261	6
CGI_10018262	3
CGI_10018263	1
CGI_10018264	2
CGI_10018265	1
CGI_10018267	14
CGI_10018268	4
CGI_10018270	1
CGI_10018272	1
CGI_10018273	1
CGI_10018276	1
CGI_10018277	1
CGI_10018279	5
CGI_10018281	1
CGI_10018282	1
CGI_10018283	1
CGI_10018285	1
CGI_10018289	1
CGI_10018297	10
CGI_10018299	2
CGI_10018300	2
CGI_10018301	2
CGI_10018302	5
CGI_10018304	1
CGI_10018305	1
CGI_10018306	2
CGI_10018307	6
CGI_10018309	1
CGI_10018310	1
CGI_10018322	1
CGI_10018323	1
CGI_10018324	1
CGI_10018325	3
CGI_10018327	2
CGI_10018328	1
CGI_10018329	3
CGI_10018331	1
CGI_10018332	1
CGI_10018333	2
CGI_10018334	2
CGI_10018335	4
CGI_10018336	5
CGI_10018337	3
CGI_10018338	1
CGI_10018339	2
CGI_10018340	2
CGI_10018343	1
CGI_10018345	3
CGI_10018346	1
CGI_10018347	1
CGI_10018349	1
CGI_10018351	8
CGI_10018352	1
CGI_10018353	1
CGI_10018355	2
CGI_10018358	1
CGI_10018359	1
CGI_10018360	1
CGI_10018361	2
CGI_10018362	4
CGI_10018363	4
CGI_10018364	2
CGI_10018366	11
CGI_10018367	2
CGI_10018369	4
CGI_10018370	3
CGI_10018371	2
CGI_10018373	1
CGI_10018375	1
CGI_10018378	3
CGI_10018379	2
CGI_10018380	2
CGI_10018381	3
CGI_10018382	1
CGI_10018383	1
CGI_10018384	3
CGI_10018385	3
CGI_10018386	1
CGI_10018387	6
CGI_10018389	1
CGI_10018390	2
CGI_10018391	1
CGI_10018394	1
CGI_10018396	1
CGI_10018398	1
CGI_10018400	2
CGI_10018401	1
CGI_10018402	1
CGI_10018404	1
CGI_10018408	1
CGI_10018409	4
CGI_10018411	1
CGI_10018412	1
CGI_10018414	1
CGI_10018415	1
CGI_10018418	1
CGI_10018419	1
CGI_10018420	1
CGI_10018421	1
CGI_10018422	4
CGI_10018424	39
CGI_10018430	1
CGI_10018431	8
CGI_10018433	1
CGI_10018434	2
CGI_10018435	1
CGI_10018436	2
CGI_10018437	1
CGI_10018440	1
CGI_10018441	4
CGI_10018442	1
CGI_10018443	4
CGI_10018444	1
CGI_10018445	1
CGI_10018446	4
CGI_10018447	1
CGI_10018450	11
CGI_10018451	1
CGI_10018452	4
CGI_10018453	2
CGI_10018454	1
CGI_10018455	1
CGI_10018458	1
CGI_10018460	1
CGI_10018461	1
CGI_10018462	1
CGI_10018463	1
CGI_10018464	4
CGI_10018465	2
CGI_10018471	6
CGI_10018472	1
CGI_10018474	1
CGI_10018475	3
CGI_10018476	1
CGI_10018477	1
CGI_10018478	1
CGI_10018479	2
CGI_10018480	2
CGI_10018481	1
CGI_10018482	1
CGI_10018483	1
CGI_10018484	2
CGI_10018485	2
CGI_10018486	2
CGI_10018487	1
CGI_10018488	1
CGI_10018490	1
CGI_10018491	1
CGI_10018492	1
CGI_10018493	2
CGI_10018494	2
CGI_10018495	1
CGI_10018496	2
CGI_10018498	1
CGI_10018499	1
CGI_10018500	1
CGI_10018501	2
CGI_10018506	2
CGI_10018507	1
CGI_10018508	1
CGI_10018509	2
CGI_10018510	2
CGI_10018511	5
CGI_10018512	1
CGI_10018513	1
CGI_10018515	1
CGI_10018517	1
CGI_10018519	3
CGI_10018520	1
CGI_10018521	3
CGI_10018522	1
CGI_10018524	3
CGI_10018525	2
CGI_10018526	7
CGI_10018528	2
CGI_10018529	1
CGI_10018530	3
CGI_10018531	2
CGI_10018532	1
CGI_10018533	2
CGI_10018534	1
CGI_10018535	1
CGI_10018537	1
CGI_10018540	1
CGI_10018541	1
CGI_10018544	1
CGI_10018545	1
CGI_10018547	1
CGI_10018548	6
CGI_10018549	1
CGI_10018550	2
CGI_10018551	1
CGI_10018553	1
CGI_10018554	1
CGI_10018556	5
CGI_10018558	1
CGI_10018559	6
CGI_10018561	1
CGI_10018565	1
CGI_10018566	1
CGI_10018567	2
CGI_10018568	1
CGI_10018569	1
CGI_10018570	1
CGI_10018571	1
CGI_10018572	3
CGI_10018573	1
CGI_10018574	1
CGI_10018576	1
CGI_10018579	6
CGI_10018581	1
CGI_10018582	1
CGI_10018583	1
CGI_10018585	1
CGI_10018586	1
CGI_10018592	1
CGI_10018593	1
CGI_10018594	3
CGI_10018595	2
CGI_10018597	1
CGI_10018599	9
CGI_10018601	8
CGI_10018603	1
CGI_10018604	1
CGI_10018605	2
CGI_10018606	1
CGI_10018608	1
CGI_10018610	3
CGI_10018612	3
CGI_10018613	8
CGI_10018614	1
CGI_10018615	1
CGI_10018616	1
CGI_10018617	1
CGI_10018618	2
CGI_10018619	2
CGI_10018620	2
CGI_10018621	9
CGI_10018622	2
CGI_10018624	1
CGI_10018625	1
CGI_10018626	1
CGI_10018627	2
CGI_10018628	3
CGI_10018629	2
CGI_10018631	1
CGI_10018632	1
CGI_10018633	14
CGI_10018635	1
CGI_10018637	12
CGI_10018638	9
CGI_10018640	3
CGI_10018644	4
CGI_10018645	1
CGI_10018647	3
CGI_10018650	1
CGI_10018651	1
CGI_10018652	1
CGI_10018653	1
CGI_10018654	1
CGI_10018655	1
CGI_10018656	1
CGI_10018658	1
CGI_10018659	3
CGI_10018660	4
CGI_10018661	1
CGI_10018665	1
CGI_10018666	1
CGI_10018667	1
CGI_10018668	1
CGI_10018669	1
CGI_10018670	3
CGI_10018671	1
CGI_10018675	3
CGI_10018678	2
CGI_10018682	5
CGI_10018683	1
CGI_10018684	4
CGI_10018685	1
CGI_10018686	1
CGI_10018687	6
CGI_10018688	1
CGI_10018689	1
CGI_10018690	1
CGI_10018693	11
CGI_10018694	1
CGI_10018695	2
CGI_10018696	1
CGI_10018697	1
CGI_10018699	1
CGI_10018700	1
CGI_10018701	1
CGI_10018702	1
CGI_10018703	3
CGI_10018704	1
CGI_10018706	1
CGI_10018707	1
CGI_10018709	4
CGI_10018711	1
CGI_10018712	4
CGI_10018713	1
CGI_10018717	22
CGI_10018718	1
CGI_10018723	3
CGI_10018724	8
CGI_10018725	3
CGI_10018726	4
CGI_10018733	5
CGI_10018739	2
CGI_10018741	4
CGI_10018742	4
CGI_10018743	4
CGI_10018746	2
CGI_10018747	1
CGI_10018748	2
CGI_10018751	1
CGI_10018752	2
CGI_10018753	2
CGI_10018754	3
CGI_10018755	2
CGI_10018756	1
CGI_10018757	2
CGI_10018758	1
CGI_10018759	2
CGI_10018760	1
CGI_10018761	1
CGI_10018765	2
CGI_10018767	2
CGI_10018768	2
CGI_10018769	1
CGI_10018771	2
CGI_10018772	1
CGI_10018773	1
CGI_10018774	1
CGI_10018776	3
CGI_10018777	1
CGI_10018778	4
CGI_10018779	1
CGI_10018781	4
CGI_10018786	1
CGI_10018787	1
CGI_10018788	1
CGI_10018789	2
CGI_10018790	1
CGI_10018791	1
CGI_10018794	1
CGI_10018795	2
CGI_10018796	1
CGI_10018799	1
CGI_10018800	1
CGI_10018801	1
CGI_10018802	1
CGI_10018803	4
CGI_10018804	3
CGI_10018805	1
CGI_10018806	1
CGI_10018812	1
CGI_10018815	1
CGI_10018818	3
CGI_10018820	1
CGI_10018821	1
CGI_10018822	1
CGI_10018823	3
CGI_10018824	2
CGI_10018825	2
CGI_10018826	2
CGI_10018827	1
CGI_10018828	1
CGI_10018829	1
CGI_10018833	4
CGI_10018834	2
CGI_10018837	11
CGI_10018838	4
CGI_10018839	1
CGI_10018840	1
CGI_10018841	1
CGI_10018842	1
CGI_10018845	1
CGI_10018846	1
CGI_10018847	3
CGI_10018848	1
CGI_10018849	3
CGI_10018850	2
CGI_10018851	1
CGI_10018852	1
CGI_10018853	1
CGI_10018854	1
CGI_10018856	2
CGI_10018859	1
CGI_10018860	1
CGI_10018861	2
CGI_10018864	3
CGI_10018865	3
CGI_10018866	4
CGI_10018867	1
CGI_10018870	1
CGI_10018871	4
CGI_10018872	2
CGI_10018873	2
CGI_10018874	1
CGI_10018876	9
CGI_10018878	2
CGI_10018879	1
CGI_10018880	7
CGI_10018881	2
CGI_10018882	3
CGI_10018883	1
CGI_10018884	2
CGI_10018885	1
CGI_10018886	1
CGI_10018887	3
CGI_10018889	1
CGI_10018891	2
CGI_10018892	1
CGI_10018893	2
CGI_10018898	16
CGI_10018900	1
CGI_10018902	1
CGI_10018905	4
CGI_10018907	1
CGI_10018908	1
CGI_10018909	1
CGI_10018910	1
CGI_10018911	3
CGI_10018913	1
CGI_10018914	2
CGI_10018916	5
CGI_10018917	2
CGI_10018918	1
CGI_10018920	1
CGI_10018921	1
CGI_10018922	8
CGI_10018924	1
CGI_10018929	1
CGI_10018930	16
CGI_10018931	1
CGI_10018932	1
CGI_10018933	6
CGI_10018934	2
CGI_10018935	1
CGI_10018936	1
CGI_10018937	1
CGI_10018940	1
CGI_10018941	3
CGI_10018943	2
CGI_10018944	1
CGI_10018946	5
CGI_10018947	1
CGI_10018948	1
CGI_10018949	1
CGI_10018950	1
CGI_10018951	1
CGI_10018952	2
CGI_10018955	1
CGI_10018956	1
CGI_10018958	2
CGI_10018959	1
CGI_10018961	17
CGI_10018963	1
CGI_10018964	1
CGI_10018965	1
CGI_10018966	2
CGI_10018969	1
CGI_10018970	1
CGI_10018971	4
CGI_10018972	1
CGI_10018973	1
CGI_10018978	3
CGI_10018984	4
CGI_10018985	1
CGI_10018986	1
CGI_10018987	2
CGI_10018988	3
CGI_10018989	1
CGI_10018990	4
CGI_10018991	1
CGI_10018992	1
CGI_10018993	1
CGI_10018994	3
CGI_10018995	1
CGI_10018996	6
CGI_10018997	1
CGI_10018998	1
CGI_10018999	4
CGI_10019002	4
CGI_10019003	2
CGI_10019004	1
CGI_10019006	1
CGI_10019008	2
CGI_10019009	1
CGI_10019011	35
CGI_10019013	3
CGI_10019014	2
CGI_10019015	2
CGI_10019017	2
CGI_10019018	1
CGI_10019019	1
CGI_10019020	1
CGI_10019023	1
CGI_10019024	1
CGI_10019027	1
CGI_10019028	2
CGI_10019029	1
CGI_10019031	2
CGI_10019032	1
CGI_10019035	1
CGI_10019037	3
CGI_10019038	1
CGI_10019042	1
CGI_10019045	1
CGI_10019046	1
CGI_10019047	1
CGI_10019048	1
CGI_10019049	1
CGI_10019050	1
CGI_10019051	1
CGI_10019055	1
CGI_10019056	1
CGI_10019057	1
CGI_10019062	1
CGI_10019064	1
CGI_10019065	1
CGI_10019066	2
CGI_10019068	1
CGI_10019069	1
CGI_10019070	1
CGI_10019071	2
CGI_10019073	2
CGI_10019074	2
CGI_10019075	1
CGI_10019076	1
CGI_10019077	1
CGI_10019079	1
CGI_10019080	1
CGI_10019083	1
CGI_10019084	1
CGI_10019085	1
CGI_10019086	2
CGI_10019087	2
CGI_10019092	1
CGI_10019094	1
CGI_10019095	6
CGI_10019096	1
CGI_10019097	2
CGI_10019098	1
CGI_10019100	1
CGI_10019101	5
CGI_10019103	1
CGI_10019107	2
CGI_10019108	1
CGI_10019109	1
CGI_10019110	2
CGI_10019112	1
CGI_10019114	2
CGI_10019115	2
CGI_10019116	3
CGI_10019117	1
CGI_10019119	5
CGI_10019121	1
CGI_10019122	2
CGI_10019123	1
